sample_id,true_label,predicted_label,confidence,prob_negative,prob_positive,entropy,dsa,lsa,is_correct
sst2_00000,0,0,0.9366175652967439,0.9366175652967439,0.06338243470325611,0.34072809752167404,0.6325930091531893,0.6563359847005698,1
sst2_00001,1,1,0.778693036700599,0.22130696329940103,0.778693036700599,0.7625468089193698,0.11994093135565258,0.10825270275559461,1
sst2_00002,1,1,0.8941007021139423,0.10589929788605768,0.8941007021139423,0.4874217251303418,0.34634425530284446,1.7032445799756222,1
sst2_00003,0,0,0.7861704837979592,0.7861704837979592,0.21382951620204083,0.7487392356424152,0.09680001197553921,0.26966113517352686,1
sst2_00004,0,0,0.8061384288091834,0.8061384288091834,0.1938615711908166,0.7094800326941206,0.0547499747808384,0.14620789389555006,1
sst2_00005,1,1,0.8516439245975863,0.1483560754024137,0.8516439245975863,0.6057110466292722,0.6848994127011216,0.022109756778927927,1
sst2_00006,0,1,0.6338880806671017,0.36611191933289833,0.6338880806671017,0.9476398711654961,2.456198332080832,1.9112637752884087,0
sst2_00007,0,0,0.6597089832603296,0.6597089832603296,0.34029101673967044,0.925096915499199,0.4681476385993842,0.2565229089600212,1
sst2_00008,0,0,0.9040742862008012,0.9040742862008012,0.09592571379919879,0.4559457244614984,0.08709703252354564,0.3872340119091116,1
sst2_00009,0,1,0.6996403465124126,0.3003596534875874,0.6996403465124126,0.8817300924231772,1.9908535603953263,1.0446539502255796,0
sst2_00010,0,1,0.5537881724496106,0.44621182755038935,0.5537881724496106,0.99163590663473,0.43170108599491824,2.1010210465771504,0
sst2_00011,1,1,0.8906014565566168,0.10939854344338318,0.8906014565566168,0.4980991136557339,0.417996544172492,0.2576523659626512,1
sst2_00012,0,0,0.8744868261426015,0.8744868261426015,0.12551317385739846,0.5450033692756098,0.013137116261027378,0.15486394476157397,1
sst2_00013,1,1,0.4665747113217392,0.5334252886782608,0.4665747113217392,0.9967738924411452,0.1263282614425524,0.1816179237684581,1
sst2_00014,1,1,0.8052415466183913,0.1947584533816087,0.8052415466183913,0.7113203145811962,0.09540149432298815,0.36005119900327603,1
sst2_00015,0,0,0.8503767991881759,0.8503767991881759,0.14962320081182412,0.6088965605199681,0.19706358677969835,0.7106813084511532,1
sst2_00016,1,1,0.9847065742689131,0.01529342573108694,0.9847065742689131,0.11412797036563217,1.071352537381309,0.724145684482037,1
sst2_00017,1,1,0.8178399652990729,0.18216003470092712,0.8178399652990729,0.6847796640661301,0.10464878120264942,1.0674526942851834,1
sst2_00018,1,0,0.5601434744368825,0.5601434744368825,0.4398565255631175,0.9895375425687772,1.7544159954625245,0.5633193675182583,0
sst2_00019,0,0,0.8574945436199298,0.8574945436199298,0.14250545638007017,0.5907629528202865,0.2985775353059452,0.2879014021826094,1
sst2_00020,0,0,0.820855805371862,0.820855805371862,0.17914419462813802,0.6782012786768603,0.08176847475422763,0.07819684350783054,1
sst2_00021,1,1,0.7301522880094818,0.26984771199051816,0.7301522880094818,0.8412460273246118,0.23482840977101618,0.374360892652297,1
sst2_00022,0,1,0.5794875800729691,0.4205124199270309,0.5794875800729691,0.9816917325921495,0.5107761879004247,2.2216578819637887,0
sst2_00023,1,1,0.8128792279436198,0.18712077205638022,0.8128792279436198,0.6954093304497692,1.0480949251531142,0.858472903845226,1
sst2_00024,0,0,0.9143711663428966,0.9143711663428966,0.08562883365710339,0.42170862738151377,1.0457673410173263,0.4647960352704602,1
sst2_00025,0,0,0.6032124879937426,0.6032124879937426,0.3967875120062574,0.969040363035177,0.78326794196521,0.03818669483927149,1
sst2_00026,0,1,0.5768244391362656,0.4231755608637344,0.5768244391362656,0.9829027970342268,1.6216972618342296,2.9933188953331094,0
sst2_00027,1,1,0.8253218425872082,0.1746781574127918,0.8253218425872082,0.668295342500051,0.30488133632469144,0.09220157520853323,1
sst2_00028,0,0,0.5987612156485294,0.5987612156485294,0.40123878435147065,0.9716706257634382,0.15200243037419947,1.580362225927812,1
sst2_00029,0,0,0.7068716968529979,0.7068716968529979,0.2931283031470021,0.8727280693736131,0.22528983472549954,0.9002573430784516,1
sst2_00030,0,0,0.9315599181103991,0.9315599181103991,0.06844008188960093,0.36007519189150905,0.3045750268546965,0.4000030851847396,1
sst2_00031,0,0,0.6731141583004921,0.6731141583004921,0.32688584169950785,0.9117129613938784,0.3155091887657503,0.13146851263594897,1
sst2_00032,1,1,0.8932661797130995,0.10673382028690048,0.8932661797130995,0.48998487825556314,0.27387756411220887,0.1886763264397925,1
sst2_00033,1,1,0.8371709161123875,0.16282908388761252,0.8371709161123875,0.6410348668193704,0.18626693647465292,0.4415404255216883,1
sst2_00034,1,1,0.9387715899386228,0.06122841006137725,0.9387715899386228,0.3323020700956004,0.5296418435196115,0.35540289974890893,1
sst2_00035,1,1,0.7759064432783432,0.22409355672165676,0.7759064432783432,0.7675720858181594,0.9166108319513949,0.3777691082895594,1
sst2_00036,1,1,0.9466716079147294,0.053328392085270626,0.9466716079147294,0.3003709117974811,0.32331285854246344,0.17672048829873424,1
sst2_00037,1,1,0.9737931256578258,0.02620687434217417,0.9737931256578258,0.1749973028675035,0.1040421094960832,0.5868280369376282,1
sst2_00038,0,0,0.906665805758529,0.906665805758529,0.09333419424147105,0.4475020786136068,0.5497561645293871,0.18092616226796304,1
sst2_00039,1,1,0.8384278908797542,0.16157210912024578,0.8384278908797542,0.6380573082784903,0.040306343328758557,1.7479056209730124,1
sst2_00040,1,1,0.8459118033596086,0.15408819664039142,0.8459118033596086,0.6199771575974515,1.3151503574403278,0.8532788472885967,1
sst2_00041,0,0,0.6815786219655869,0.6815786219655869,0.31842137803441306,0.9026564963137422,0.3335807803629809,0.8401218883420728,1
sst2_00042,1,1,0.8477885246798388,0.15221147532016122,0.8477885246798388,0.6153469639779041,0.48816895431027685,0.6476016984265016,1
sst2_00043,0,0,0.9221323562259904,0.9221323562259904,0.07786764377400957,0.3946207699737389,0.20229068595266692,0.03941464199391643,1
sst2_00044,1,0,0.6784806218001822,0.6784806218001822,0.3215193781998178,0.9060260784123282,1.7277219528035839,1.7570180840979943,0
sst2_00045,1,1,0.8821969088894678,0.11780309111053222,0.8821969088894678,0.523012773920466,0.2700085315951335,0.21928544408122644,1
sst2_00046,0,0,0.6351398240919442,0.6351398240919442,0.36486017590805575,0.9466436886519842,0.08853030001907829,0.8921729442916219,1
sst2_00047,0,0,0.9408502210574575,0.9408502210574575,0.059149778942542475,0.3240605723022464,0.20740455129083127,0.2563832485471084,1
sst2_00048,0,0,0.8658509384360217,0.8658509384360217,0.13414906156397832,0.5687081845312962,0.07039395695856196,0.1525097934225702,1
sst2_00049,0,0,0.7684824272234814,0.7684824272234814,0.23151757277651863,0.7806474073666151,0.5019307090194288,0.6212577254045965,1
sst2_00050,0,0,0.9778474896158732,0.9778474896158732,0.0221525103841268,0.1533614315264929,0.16251432485558773,1.745913729865867,1
sst2_00051,0,1,0.6208018623255143,0.37919813767448574,0.6208018623255143,0.9574737224090155,1.0857447239922928,3.585666371065006,0
sst2_00052,1,0,0.6671130646260723,0.6671130646260723,0.33288693537392766,0.9178487888151878,0.6490236259433168,2.032342095604563,0
sst2_00053,0,0,0.9494252105145679,0.9494252105145679,0.05057478948543215,0.2888336217241272,0.8035278633752586,0.3542828128833244,1
sst2_00054,1,1,0.8827627558563342,0.11723724414366576,0.8827627558563342,0.5213669195650457,0.9485449903028547,0.6140558108519238,1
sst2_00055,0,0,0.8905618390763921,0.8905618390763921,0.10943816092360792,0.49821895230052204,0.10194473634425577,0.3392581331392267,1
sst2_00056,0,1,0.5318951268029953,0.46810487319700467,0.5318951268029953,0.9970627009690614,1.2010887969702664,0.8385975632570654,0
sst2_00057,1,0,0.7828845823583792,0.7828845823583792,0.2171154176416208,0.754865251679522,1.3335302710422894,3.5773000002436204,0
sst2_00058,0,0,0.86768540356944,0.86768540356944,0.13231459643055998,0.5637519761036646,0.2221312948086458,1.0303232393184518,1
sst2_00059,0,1,0.7470517380003958,0.2529482619996042,0.7470517380003958,0.8159176552160088,1.649937169759651,3.650610038076234,0
sst2_00060,0,0,0.9199148141847663,0.9199148141847663,0.08008518581523372,0.40247927631295977,0.14057409950243535,1.188093391659531,1
sst2_00061,0,0,0.9452915618101068,0.9452915618101068,0.05470843818989324,0.3060709548505889,0.4289376226917378,1.3925782162171785,1
sst2_00062,1,0,0.6568269416619059,0.6568269416619059,0.3431730583380941,0.927822786757122,1.7529896644173855,3.691012938213298,0
sst2_00063,1,1,0.9603207545490239,0.03967924545097612,0.9603207545490239,0.24081960356836032,0.0724375068332646,1.0453652785647183,1
sst2_00064,0,0,0.6880698729121749,0.6880698729121749,0.3119301270878251,0.8953889090584202,1.5528932003866696,0.17988635304842843,1
sst2_00065,0,1,0.6284227932604407,0.3715772067395593,0.6284227932604407,0.9518754200883921,2.2071203383405336,4.60915366650484,0
sst2_00066,1,1,0.7179693896895716,0.2820306103104284,0.7179693896895716,0.8582029269091416,0.09890213913447797,0.5242771651468249,1
sst2_00067,0,0,0.9444485035734314,0.9444485035734314,0.05555149642656865,0.3095268370963592,1.0693799200500111,0.24515961150657406,1
sst2_00068,1,1,0.9958374191734234,0.004162580826576612,0.9958374191734234,0.03891178112429184,0.3516812818632059,0.016450602837379053,1
sst2_00069,1,1,0.6875137670104462,0.3124862329895538,0.6875137670104462,0.8960225715867618,0.21570883167331964,0.23638078858626557,1
sst2_00070,0,0,0.8989776224802986,0.8989776224802986,0.10102237751970145,0.472228100912519,0.33920686367853276,0.9693241772736376,1
sst2_00071,0,0,0.8296995058457948,0.8296995058457948,0.17030049415420523,0.6583917204391018,0.48317228531562484,1.5136802672056735,1
sst2_00072,0,0,0.8388490988904709,0.8388490988904709,0.16115090110952912,0.6370557796664544,0.4091030051951471,0.012996480797563813,1
sst2_00073,0,0,0.9396135225613237,0.9396135225613237,0.06038647743867631,0.3289771833646152,1.38434815462083,0.13825201146702826,1
sst2_00074,0,0,0.7240739810862656,0.7240739810862656,0.27592601891373436,0.8498401608248942,0.10819805167230634,0.26855318956039537,1
sst2_00075,0,0,0.8629048664192303,0.8629048664192303,0.13709513358076975,0.5765803764841435,0.2644169836843454,0.11210858059858277,1
sst2_00076,0,0,0.8463927239244877,0.8463927239244877,0.15360727607551228,0.6187943745154398,0.3999934952415563,0.3173093429829052,1
sst2_00077,0,0,0.9031636966292874,0.9031636966292874,0.09683630337071258,0.4588859263035125,0.30022147081428746,0.16572321387758981,1
sst2_00078,1,1,0.7228237256646152,0.27717627433538483,0.7228237256646152,0.8515746973700287,0.5916964406528002,0.05701770870409388,1
sst2_00079,0,0,0.7153689986801668,0.7153689986801668,0.2846310013198332,0.8616843931750164,0.3853363061618761,0.8652575230713925,1
sst2_00080,0,0,0.9436743842965483,0.9436743842965483,0.05632561570345174,0.3126829038254465,0.6833057994808839,0.3447002970211989,1
sst2_00081,1,1,0.8924459116795671,0.1075540883204329,0.8924459116795671,0.4924939802427468,0.369605181795198,0.08229829168794196,1
